periode_data,tanggal,ruas_jalan,kecepatan,hari
202309,9/18/2023,jalan sisingamangaraja,34.3,Senin
202309,9/18/2023,jalan panglima polim,26.56,Senin
202309,9/18/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,24.69,Senin
202309,9/18/2023,jalan suryopranoto,26.65,Senin
202309,9/18/2023,jalan balikpapan,39.19,Senin
202309,9/18/2023,jalan kyai caringin,34.7,Senin
202309,9/18/2023,jalan tomang raya,25.33,Senin
202309,9/18/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,30.22,Senin
202309,9/18/2023,jalan gatot subroto,25.19,Senin
202309,9/18/2023,jalan m.t. haryono,41.26,Senin
202309,9/18/2023,jalan h.r. rasuna said,31.94,Senin
202309,9/18/2023,jalan d.i. panjaitan,31.12,Senin
202309,9/18/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,28.48,Senin
202309,9/18/2023,jalan pramuka,26.17,Senin
202309,9/18/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,30.76,Senin
202309,9/18/2023,jalan kramat raya,36.39,Senin
202309,9/18/2023,jalan st. senen,40.96,Senin
202309,9/18/2023,jalan gunung sahari,26.18,Senin
202309,9/19/2023,jalan pintu besar selatan,11.7,Selasa
202309,9/19/2023,jalan gajah mada,0,Selasa
202309,9/19/2023,jalan hayam wuruk,23.4,Selasa
202309,9/19/2023,jalan majapahit,27.65,Selasa
202309,9/19/2023,jalan medan merdeka barat,28.46,Selasa
202309,9/19/2023,jalan m.h. thamrin,32.11,Selasa
202309,9/19/2023,jalan jenderal sudirman,27.55,Selasa
202309,9/19/2023,jalan sisingamangaraja,33.1,Selasa
202309,9/19/2023,jalan panglima polim,25.66,Selasa
202310,10/21/2023,jalan h.r. rasuna said,31.84,Sabtu
202310,10/21/2023,jalan d.i. panjaitan,31.05,Sabtu
202310,10/21/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,27.98,Sabtu
202310,10/21/2023,jalan pramuka,25.85,Sabtu
202310,10/21/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,35.79,Sabtu
202310,10/21/2023,jalan kramat raya,36.88,Sabtu
202310,10/21/2023,jalan st. senen,41.67,Sabtu
202310,10/21/2023,jalan gunung sahari,25.81,Sabtu
202310,10/22/2023,jalan pintu besar selatan,11.62,Minggu
202310,10/22/2023,jalan gajah mada,0,Minggu
202310,10/22/2023,jalan hayam wuruk,23.23,Minggu
202310,10/22/2023,jalan majapahit,32.84,Minggu
202310,10/22/2023,jalan medan merdeka barat,26.29,Minggu
202310,10/22/2023,jalan m.h. thamrin,29.04,Minggu
202310,10/22/2023,jalan jenderal sudirman,31.88,Minggu
202310,10/22/2023,jalan sisingamangaraja,29.42,Minggu
202310,10/22/2023,jalan panglima polim,26.01,Minggu
202310,10/22/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,27.51,Minggu
202310,10/22/2023,jalan suryopranoto,31.79,Minggu
202310,10/22/2023,jalan balikpapan,44.3,Minggu
202310,10/22/2023,jalan kyai caringin,32.39,Minggu
202310,10/22/2023,jalan tomang raya,27.33,Minggu
202310,10/22/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,32.99,Minggu
202310,10/22/2023,jalan gatot subroto,29.68,Minggu
202310,10/22/2023,jalan m.t. haryono,41.1,Minggu
202310,10/22/2023,jalan h.r. rasuna said,32.67,Minggu
202310,10/22/2023,jalan d.i. panjaitan,32.32,Minggu
202310,10/22/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,28.74,Minggu
202310,10/22/2023,jalan pramuka,26.56,Minggu
202310,10/22/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,37.54,Minggu
202310,10/22/2023,jalan kramat raya,39.21,Minggu
202310,10/22/2023,jalan st. senen,43.1,Minggu
202310,10/22/2023,jalan gunung sahari,26.53,Minggu
202310,10/23/2023,jalan pintu besar selatan,12.2,Senin
202310,10/23/2023,jalan gajah mada,0,Senin
202310,10/23/2023,jalan hayam wuruk,24.4,Senin
202310,10/23/2023,jalan majapahit,30.32,Senin
202310,10/23/2023,jalan medan merdeka barat,28.22,Senin
202310,10/23/2023,jalan m.h. thamrin,31.68,Senin
202310,10/23/2023,jalan jenderal sudirman,30.25,Senin
202310,10/23/2023,jalan sisingamangaraja,33.1,Senin
202310,10/23/2023,jalan panglima polim,26.5,Senin
202310,10/23/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,24.65,Senin
202310,10/23/2023,jalan suryopranoto,28.15,Senin
202310,10/23/2023,jalan balikpapan,39.76,Senin
202310,10/23/2023,jalan kyai caringin,33.87,Senin
202310,10/23/2023,jalan tomang raya,25.68,Senin
202310,10/23/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,30.1,Senin
202310,10/23/2023,jalan gatot subroto,26.21,Senin
202310,10/23/2023,jalan m.t. haryono,39.38,Senin
202310,10/23/2023,jalan h.r. rasuna said,31.89,Senin
202310,10/23/2023,jalan d.i. panjaitan,29.66,Senin
202309,9/19/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,22.28,Selasa
202309,9/19/2023,jalan suryopranoto,27.11,Selasa
202309,9/19/2023,jalan balikpapan,38.51,Selasa
202309,9/19/2023,jalan kyai caringin,33.01,Selasa
202309,9/19/2023,jalan tomang raya,24.07,Selasa
202309,9/19/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,29.74,Selasa
202309,9/19/2023,jalan gatot subroto,24.34,Selasa
202309,9/19/2023,jalan m.t. haryono,40.38,Selasa
202309,9/19/2023,jalan h.r. rasuna said,30.24,Selasa
202309,9/19/2023,jalan d.i. panjaitan,30.07,Selasa
202309,9/19/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,27.89,Selasa
202309,9/19/2023,jalan pramuka,25.51,Selasa
202309,9/19/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,31.57,Selasa
202309,9/19/2023,jalan kramat raya,35.66,Selasa
202309,9/19/2023,jalan st. senen,40.92,Selasa
202309,9/19/2023,jalan gunung sahari,25.8,Selasa
202309,9/20/2023,jalan pintu besar selatan,11.84,Rabu
202309,9/20/2023,jalan gajah mada,0,Rabu
202309,9/20/2023,jalan hayam wuruk,23.68,Rabu
202309,9/20/2023,jalan majapahit,23.46,Rabu
202309,9/20/2023,jalan medan merdeka barat,24.98,Rabu
202309,9/20/2023,jalan m.h. thamrin,30.6,Rabu
202309,9/20/2023,jalan jenderal sudirman,27.83,Rabu
202309,9/20/2023,jalan sisingamangaraja,31.59,Rabu
202309,9/20/2023,jalan panglima polim,26.14,Rabu
202309,9/20/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,23.75,Rabu
202309,9/20/2023,jalan suryopranoto,25.33,Rabu
202309,9/20/2023,jalan balikpapan,37.61,Rabu
202309,9/20/2023,jalan kyai caringin,34.38,Rabu
202309,9/20/2023,jalan tomang raya,24.7,Rabu
202309,9/20/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,29.29,Rabu
202309,9/20/2023,jalan gatot subroto,21.94,Rabu
202309,9/20/2023,jalan m.t. haryono,39.89,Rabu
202309,9/20/2023,jalan h.r. rasuna said,29.79,Rabu
202309,9/20/2023,jalan d.i. panjaitan,31.79,Rabu
202309,9/20/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,28.29,Rabu
202309,9/20/2023,jalan pramuka,25.48,Rabu
202309,9/20/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,32.53,Rabu
202309,9/20/2023,jalan kramat raya,35.96,Rabu
202309,9/20/2023,jalan st. senen,40.61,Rabu
202309,9/20/2023,jalan gunung sahari,24.84,Rabu
202309,9/21/2023,jalan pintu besar selatan,11.81,Kamis
202309,9/21/2023,jalan gajah mada,0,Kamis
202309,9/21/2023,jalan hayam wuruk,23.61,Kamis
202309,9/21/2023,jalan majapahit,27.43,Kamis
202309,9/21/2023,jalan medan merdeka barat,29.07,Kamis
202309,9/21/2023,jalan m.h. thamrin,31.4,Kamis
202309,9/21/2023,jalan jenderal sudirman,27.98,Kamis
202309,9/21/2023,jalan sisingamangaraja,32.42,Kamis
202309,9/21/2023,jalan panglima polim,26.23,Kamis
202310,10/23/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,27.32,Senin
202310,10/23/2023,jalan pramuka,26.27,Senin
202310,10/23/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,33,Senin
202310,10/23/2023,jalan kramat raya,36.43,Senin
202310,10/23/2023,jalan st. senen,41.45,Senin
202310,10/23/2023,jalan gunung sahari,25.7,Senin
202310,10/24/2023,jalan pintu besar selatan,12.09,Selasa
202310,10/24/2023,jalan gajah mada,0,Selasa
202310,10/24/2023,jalan hayam wuruk,24.17,Selasa
202310,10/24/2023,jalan majapahit,29.28,Selasa
202310,10/24/2023,jalan medan merdeka barat,27.03,Selasa
202310,10/24/2023,jalan m.h. thamrin,30.09,Selasa
202310,10/24/2023,jalan jenderal sudirman,28.39,Selasa
202310,10/24/2023,jalan sisingamangaraja,32.25,Selasa
202310,10/24/2023,jalan panglima polim,25.92,Selasa
202310,10/24/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,24.32,Selasa
202310,10/24/2023,jalan suryopranoto,27.17,Selasa
202310,10/24/2023,jalan balikpapan,39.26,Selasa
202310,10/24/2023,jalan kyai caringin,33.36,Selasa
202310,10/24/2023,jalan tomang raya,24.84,Selasa
202310,10/24/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,29.75,Selasa
202310,10/24/2023,jalan gatot subroto,25.5,Selasa
202310,10/24/2023,jalan m.t. haryono,36.73,Selasa
202310,10/24/2023,jalan h.r. rasuna said,31.03,Selasa
202310,10/24/2023,jalan d.i. panjaitan,30.7,Selasa
202310,10/24/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,27.68,Selasa
202310,10/24/2023,jalan pramuka,24.53,Selasa
202310,10/24/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,32.85,Selasa
202310,10/24/2023,jalan kramat raya,35.9,Selasa
202310,10/24/2023,jalan st. senen,41.25,Selasa
202310,10/24/2023,jalan gunung sahari,26.21,Selasa
202310,10/25/2023,jalan pintu besar selatan,12.14,Rabu
202310,10/25/2023,jalan gajah mada,0,Rabu
202310,10/25/2023,jalan hayam wuruk,24.29,Rabu
202310,10/25/2023,jalan majapahit,27.16,Rabu
202310,10/25/2023,jalan medan merdeka barat,29.28,Rabu
202310,10/25/2023,jalan m.h. thamrin,28.65,Rabu
202310,10/25/2023,jalan jenderal sudirman,26.95,Rabu
202310,10/25/2023,jalan sisingamangaraja,33.13,Rabu
202310,10/25/2023,jalan panglima polim,26.05,Rabu
202310,10/25/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,21.82,Rabu
202310,10/25/2023,jalan suryopranoto,27.15,Rabu
202310,10/25/2023,jalan balikpapan,38.3,Rabu
202310,10/25/2023,jalan kyai caringin,32.98,Rabu
202310,10/25/2023,jalan tomang raya,24.25,Rabu
202310,10/25/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,29.56,Rabu
202310,10/25/2023,jalan gatot subroto,23.07,Rabu
202310,10/25/2023,jalan m.t. haryono,39.62,Rabu
202310,10/25/2023,jalan h.r. rasuna said,30.42,Rabu
202310,10/25/2023,jalan d.i. panjaitan,29.05,Rabu
202310,10/25/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,27.65,Rabu
202309,9/21/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,23.45,Kamis
202309,9/21/2023,jalan suryopranoto,27.09,Kamis
202309,9/21/2023,jalan balikpapan,38.14,Kamis
202309,9/21/2023,jalan kyai caringin,34.17,Kamis
202309,9/21/2023,jalan tomang raya,24.32,Kamis
202309,9/21/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,30.84,Kamis
202309,9/21/2023,jalan gatot subroto,23.45,Kamis
202309,9/21/2023,jalan m.t. haryono,39.83,Kamis
202309,9/21/2023,jalan h.r. rasuna said,29.98,Kamis
202309,9/21/2023,jalan d.i. panjaitan,31.5,Kamis
202309,9/21/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,28.29,Kamis
202309,9/21/2023,jalan pramuka,25.65,Kamis
202309,9/21/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,30.92,Kamis
202309,9/21/2023,jalan kramat raya,36.24,Kamis
202309,9/21/2023,jalan st. senen,40.86,Kamis
202309,9/21/2023,jalan gunung sahari,25.97,Kamis
202309,9/22/2023,jalan pintu besar selatan,11.92,Jumat
202309,9/22/2023,jalan gajah mada,0,Jumat
202309,9/22/2023,jalan hayam wuruk,23.83,Jumat
202309,9/22/2023,jalan majapahit,26.7,Jumat
202309,9/22/2023,jalan medan merdeka barat,29.76,Jumat
202309,9/22/2023,jalan m.h. thamrin,31.83,Jumat
202309,9/22/2023,jalan jenderal sudirman,28.79,Jumat
202309,9/22/2023,jalan sisingamangaraja,32.78,Jumat
202309,9/22/2023,jalan panglima polim,26.18,Jumat
202309,9/22/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,23.29,Jumat
202309,9/22/2023,jalan suryopranoto,24.99,Jumat
202309,9/22/2023,jalan balikpapan,38.54,Jumat
202309,9/22/2023,jalan kyai caringin,33.66,Jumat
202309,9/22/2023,jalan tomang raya,22.59,Jumat
202309,9/22/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,29.51,Jumat
202309,9/22/2023,jalan gatot subroto,23.93,Jumat
202309,9/22/2023,jalan m.t. haryono,40.32,Jumat
202309,9/22/2023,jalan h.r. rasuna said,31.29,Jumat
202309,9/22/2023,jalan d.i. panjaitan,31.62,Jumat
202309,9/22/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,28.26,Jumat
202309,9/22/2023,jalan pramuka,25.37,Jumat
202309,9/22/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,32.3,Jumat
202309,9/22/2023,jalan kramat raya,35.01,Jumat
202309,9/22/2023,jalan st. senen,40.95,Jumat
202309,9/22/2023,jalan gunung sahari,26.62,Jumat
202309,9/23/2023,jalan pintu besar selatan,11.34,Sabtu
202309,9/23/2023,jalan gajah mada,0,Sabtu
202309,9/23/2023,jalan hayam wuruk,22.68,Sabtu
202309,9/23/2023,jalan majapahit,29.33,Sabtu
202309,9/23/2023,jalan medan merdeka barat,29.77,Sabtu
202309,9/23/2023,jalan m.h. thamrin,32.65,Sabtu
202309,9/23/2023,jalan jenderal sudirman,28.6,Sabtu
202309,9/23/2023,jalan sisingamangaraja,32.52,Sabtu
202309,9/23/2023,jalan panglima polim,25.38,Sabtu
202310,10/25/2023,jalan pramuka,25.51,Rabu
202310,10/25/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,31.73,Rabu
202310,10/25/2023,jalan kramat raya,35.06,Rabu
202310,10/25/2023,jalan st. senen,41.34,Rabu
202310,10/25/2023,jalan gunung sahari,27.4,Rabu
202310,10/26/2023,jalan pintu besar selatan,11.78,Kamis
202310,10/26/2023,jalan gajah mada,0,Kamis
202310,10/26/2023,jalan hayam wuruk,23.56,Kamis
202310,10/26/2023,jalan majapahit,25.5,Kamis
202310,10/26/2023,jalan medan merdeka barat,26.4,Kamis
202310,10/26/2023,jalan m.h. thamrin,32.47,Kamis
202310,10/26/2023,jalan jenderal sudirman,27.81,Kamis
202310,10/26/2023,jalan sisingamangaraja,32.44,Kamis
202310,10/26/2023,jalan panglima polim,26.24,Kamis
202310,10/26/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,22.61,Kamis
202310,10/26/2023,jalan suryopranoto,25.02,Kamis
202310,10/26/2023,jalan balikpapan,39.49,Kamis
202310,10/26/2023,jalan kyai caringin,33.66,Kamis
202310,10/26/2023,jalan tomang raya,23.49,Kamis
202310,10/26/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,29.89,Kamis
202310,10/26/2023,jalan gatot subroto,25.35,Kamis
202310,10/26/2023,jalan m.t. haryono,39.39,Kamis
202310,10/26/2023,jalan h.r. rasuna said,30.32,Kamis
202310,10/26/2023,jalan d.i. panjaitan,30.65,Kamis
202310,10/26/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,27.73,Kamis
202310,10/26/2023,jalan pramuka,25.04,Kamis
202310,10/26/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,33.06,Kamis
202310,10/26/2023,jalan kramat raya,35.85,Kamis
202310,10/26/2023,jalan st. senen,41.1,Kamis
202310,10/26/2023,jalan gunung sahari,26.52,Kamis
202310,10/27/2023,jalan pintu besar selatan,12.11,Jumat
202310,10/27/2023,jalan gajah mada,0,Jumat
202310,10/27/2023,jalan hayam wuruk,24.21,Jumat
202310,10/27/2023,jalan majapahit,28.22,Jumat
202310,10/27/2023,jalan medan merdeka barat,27.32,Jumat
202310,10/27/2023,jalan m.h. thamrin,27.88,Jumat
202310,10/27/2023,jalan jenderal sudirman,28.31,Jumat
202310,10/27/2023,jalan sisingamangaraja,32.73,Jumat
202310,10/27/2023,jalan panglima polim,26.11,Jumat
202310,10/27/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,23.13,Jumat
202310,10/27/2023,jalan suryopranoto,25.76,Jumat
202310,10/27/2023,jalan balikpapan,38.65,Jumat
202310,10/27/2023,jalan kyai caringin,32.7,Jumat
202310,10/27/2023,jalan tomang raya,21,Jumat
202310,10/27/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,30.21,Jumat
202310,10/27/2023,jalan gatot subroto,23.82,Jumat
202310,10/27/2023,jalan m.t. haryono,37.55,Jumat
202310,10/27/2023,jalan h.r. rasuna said,29.64,Jumat
202310,10/27/2023,jalan d.i. panjaitan,29,Jumat
202310,10/27/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,27.82,Jumat
202310,10/27/2023,jalan pramuka,24.82,Jumat
202309,9/23/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,21.14,Sabtu
202309,9/23/2023,jalan suryopranoto,25.64,Sabtu
202309,9/23/2023,jalan balikpapan,40.09,Sabtu
202309,9/23/2023,jalan kyai caringin,32.4,Sabtu
202309,9/23/2023,jalan tomang raya,21.64,Sabtu
202309,9/23/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,31.32,Sabtu
202309,9/23/2023,jalan gatot subroto,28.69,Sabtu
202309,9/23/2023,jalan m.t. haryono,38.94,Sabtu
202309,9/23/2023,jalan h.r. rasuna said,32.75,Sabtu
202309,9/23/2023,jalan d.i. panjaitan,31.63,Sabtu
202309,9/23/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,28.7,Sabtu
202309,9/23/2023,jalan pramuka,24.73,Sabtu
202309,9/23/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,35.85,Sabtu
202309,9/23/2023,jalan kramat raya,36.8,Sabtu
202309,9/23/2023,jalan st. senen,40.98,Sabtu
202309,9/23/2023,jalan gunung sahari,26.92,Sabtu
202309,9/24/2023,jalan pintu besar selatan,14.91,Minggu
202309,9/24/2023,jalan gajah mada,7.28,Minggu
202309,9/24/2023,jalan hayam wuruk,22.53,Minggu
202309,9/24/2023,jalan majapahit,30.67,Minggu
202309,9/24/2023,jalan medan merdeka barat,27.2,Minggu
202309,9/24/2023,jalan m.h. thamrin,30.75,Minggu
202309,9/24/2023,jalan jenderal sudirman,32.37,Minggu
202309,9/24/2023,jalan sisingamangaraja,30.05,Minggu
